case_index,title,industry,status,selected_at,used_at,last_run_at,session_url,share_url,isCompleted,completionStatus,completionError,error
12065,Climate-Resilient Ingredient Sourcing and Food Security Strategy,food_farming_production,used,2026-09-09T08:38:22.188256+00:00,2026-09-09T08:38:23.717384+00:00,2026-09-09T08:38:23.717384+00:00,https://eureka.patsnap.com/ai-search/sess_cef04de195ea4341?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1677cb90e97a2b3cb70d601727476e2f&from=invite-eureakplg-result&content=,,,,
12066,Functional Foods and Evidence-Based Wellness Claims,food_farming_production,used,2026-09-09T08:38:23.722199+00:00,2026-09-09T08:38:26.196578+00:00,2026-09-09T08:38:26.196578+00:00,https://eureka.patsnap.com/ai-search/sess_72fce068008c458c?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=69ac2c83c4349818789a7e095c08139a&from=invite-eureakplg-result&content=,,,,
12067,"Packaging, Waste, and Extended Producer Responsibility in Food",food_farming_production,used,2026-09-09T08:38:26.199012+00:00,2026-09-09T08:38:27.536992+00:00,2026-09-09T08:38:27.536992+00:00,https://eureka.patsnap.com/ai-search/sess_e7270ee282cd408b?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d4334e982c80fae825d85f8490b470b0&from=invite-eureakplg-result&content=,,,,
12068,Digital Traceability and Provenance as Food Trust Infrastructure,food_farming_production,used,2026-09-09T08:38:27.538256+00:00,2026-09-09T08:38:28.843432+00:00,2026-09-09T08:38:28.843432+00:00,https://eureka.patsnap.com/ai-search/sess_2152a8b4688741f9?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=aa8cf3af2bf01393e99ac21d76e87212&from=invite-eureakplg-result&content=,,,,
12069,Regionalization of Food Supply Chains and Local Production Narratives,food_farming_production,used,2026-09-09T08:38:28.844783+00:00,2026-09-09T08:38:30.146540+00:00,2026-09-09T08:38:30.146540+00:00,https://eureka.patsnap.com/ai-search/sess_546eb1fbc81c4223?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=11f841bebbb004061f6eed358a3cfba0&from=invite-eureakplg-result&content=,,,,
12070,Farm Profitability Under Climate Volatility and Input Cost Pressure,food_farming_production,used,2026-09-09T08:37:53.517926+00:00,2026-09-09T08:37:54.876425+00:00,2026-09-09T08:37:54.876425+00:00,https://eureka.patsnap.com/ai-search/sess_21a797b6701b4a5e?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=fa31891615d3f99cc7fa789c84324c8c&from=invite-eureakplg-result&content=,,,,
12071,"Precision Agriculture Adoption: ROI, Trust, and Dealer-Led Scaling",food_farming_production,used,2026-09-09T08:37:54.878756+00:00,2026-09-09T08:37:56.425820+00:00,2026-09-09T08:37:56.425820+00:00,https://eureka.patsnap.com/ai-search/sess_2fbd68b9bfb140ff?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=01273c1a8435f724461b193e3587158e&from=invite-eureakplg-result&content=,,,,
12072,Autonomous Farm Operations and the Labor Constraint,food_farming_production,used,2026-09-09T08:37:56.426827+00:00,2026-09-09T08:37:57.795316+00:00,2026-09-09T08:37:57.795316+00:00,https://eureka.patsnap.com/ai-search/sess_f565d6a36739410d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=2deb41b56ee658e9e6ad583ef4035b2b&from=invite-eureakplg-result&content=,,,,
12073,Water Scarcity and Irrigation Investment as Strategic Farm Issues,food_farming_production,used,2026-09-09T08:37:57.797372+00:00,2026-09-09T08:37:59.249711+00:00,2026-09-09T08:37:59.249711+00:00,https://eureka.patsnap.com/ai-search/sess_d0ecf5bb879347e2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=155b28117f26a9642c86f9038e17e9ba&from=invite-eureakplg-result&content=,,,,
12074,Biological Inputs and Soil Health: Market Promise and Adoption Barriers,food_farming_production,used,2026-09-09T08:37:59.251951+00:00,2026-09-09T08:38:01.324474+00:00,2026-09-09T08:38:01.324474+00:00,https://eureka.patsnap.com/ai-search/sess_481f5d70f5ff43e5?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=b8c1244057c14f830a5b68ff95286e5e&from=invite-eureakplg-result&content=,,,,
12075,Seed and Crop Portfolio Resilience in Extreme Weather Markets,food_farming_production,used,2026-09-09T08:38:01.325652+00:00,2026-09-09T08:38:02.730772+00:00,2026-09-09T08:38:02.730772+00:00,https://eureka.patsnap.com/ai-search/sess_f6989f8f20154355?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=6792f40eb35de9bb6e4ebe717dc3ab56&from=invite-eureakplg-result&content=,,,,
12076,"Farmer Incentives for Carbon, Nature, and Sustainability Programs",food_farming_production,used,2026-09-09T08:38:02.732896+00:00,2026-09-09T08:38:04.152819+00:00,2026-09-09T08:38:04.152819+00:00,https://eureka.patsnap.com/ai-search/sess_d00af63d2cf245bc?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=342c206a36ba7885f93b59a5eedec0d1&from=invite-eureakplg-result&content=,,,,
12077,Farm Data Ownership and Trust Across Agribusiness Ecosystems,food_farming_production,used,2026-09-09T08:38:04.155663+00:00,2026-09-09T08:38:07.143618+00:00,2026-09-09T08:38:07.143618+00:00,https://eureka.patsnap.com/ai-search/sess_190f4b57e4094ac0?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=12d4406e46a72b0078779a7bcfa19abe&from=invite-eureakplg-result&content=,,,,
12078,Controlled Environment Agriculture After the Profitability Reset,food_farming_production,used,2026-09-09T08:38:07.146320+00:00,2026-09-09T08:38:08.479167+00:00,2026-09-09T08:38:08.479167+00:00,https://eureka.patsnap.com/ai-search/sess_ade8699b76284ec8?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c3d2d9f426f294e857888819cfec1435&from=invite-eureakplg-result&content=,,,,
12079,Agribusiness Consolidation and Platform Ecosystems,food_farming_production,used,2026-09-09T08:38:08.481720+00:00,2026-09-09T08:38:09.847865+00:00,2026-09-09T08:38:09.847865+00:00,https://eureka.patsnap.com/ai-search/sess_0096db77837442ef?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=ebe7d93fb5e45cb8351eec28596fe24f&from=invite-eureakplg-result&content=,,,,
12080,"Electricity Demand Shock: AI Data Centers, Industry, and Electrification",energy,used,2026-09-09T08:37:17.745055+00:00,2026-09-09T08:37:19.204522+00:00,2026-09-09T08:37:19.204522+00:00,https://eureka.patsnap.com/ai-search/sess_de923ed50ed64e5f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=fcb9b1b406217b262414994f278c1e41&from=invite-eureakplg-result&content=,,,,
12081,Grid Bottlenecks as the New Energy Transition Constraint,energy,used,2026-09-09T08:37:19.206923+00:00,2026-09-09T08:37:21.312310+00:00,2026-09-09T08:37:21.312310+00:00,https://eureka.patsnap.com/ai-search/sess_38e88bc04dc64afa?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=0e6c1faf615494784383d09a4856fc4b&from=invite-eureakplg-result&content=,,,,
12082,Clean Firm Power and the Search for Reliable Low-Carbon Supply,energy,used,2026-09-09T08:37:21.313801+00:00,2026-09-09T08:37:22.654257+00:00,2026-09-09T08:37:22.654257+00:00,https://eureka.patsnap.com/ai-search/sess_dbd474e8a5a64fc8?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=2aba4d4c4fbcf9ef4e1986322d5fb059&from=invite-eureakplg-result&content=,,,,
12083,Energy Affordability and Policy Volatility Through 2030,energy,used,2026-09-09T08:37:22.656254+00:00,2026-09-09T08:37:26.995513+00:00,2026-09-09T08:37:26.995513+00:00,https://eureka.patsnap.com/ai-search/sess_f6795feb485b4f6d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=94e9bade99836ff8c5f9941b2f7adcfb&from=invite-eureakplg-result&content=,,,,
12084,"Storage Economics, Capacity Markets, and Grid Flexibility",energy,used,2026-09-09T08:37:26.998558+00:00,2026-09-09T08:37:28.798714+00:00,2026-09-09T08:37:28.798714+00:00,https://eureka.patsnap.com/ai-search/sess_7db9cece399a4688?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=508c8ebff0dd24291cf4b26809334a1e&from=invite-eureakplg-result&content=,,,,
12085,Critical Minerals and Energy Security in the Next Investment Cycle,energy,used,2026-09-09T08:37:28.801078+00:00,2026-09-09T08:37:32.503169+00:00,2026-09-09T08:37:32.503169+00:00,https://eureka.patsnap.com/ai-search/sess_30a1a92d2e7d4bd3?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=30ed3dd6c8fa8d49c49c01af7f562d18&from=invite-eureakplg-result&content=,,,,
12086,Distributed Energy and Resilience for Commercial and Industrial Customers,energy,used,2026-09-09T08:37:32.504294+00:00,2026-09-09T08:37:33.990174+00:00,2026-09-09T08:37:33.990174+00:00,https://eureka.patsnap.com/ai-search/sess_cfe8873142e9424d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=b8478449877444eda87fd7cfce71dae3&from=invite-eureakplg-result&content=,,,,
12087,Hydrogen Market Reset: From Announcements to Bankable Demand,energy,used,2026-09-09T08:37:33.992416+00:00,2026-09-09T08:37:35.859032+00:00,2026-09-09T08:37:35.859032+00:00,https://eureka.patsnap.com/ai-search/sess_75520b7aeb494ca3?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=8193ecce416703e678368cb7a7448fa8&from=invite-eureakplg-result&content=,,,,
12088,Vehicle-to-Grid and Managed Charging as Auto-Energy Convergence,energy,used,2026-09-09T08:37:35.861310+00:00,2026-09-09T08:37:37.306773+00:00,2026-09-09T08:37:37.306773+00:00,https://eureka.patsnap.com/ai-search/sess_310b97aa2528433b?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=61eac115260ee3a625522998bb2494b8&from=invite-eureakplg-result&content=,,,,
12089,Carbon Management Markets for Hard-to-Abate Industries,energy,used,2026-09-09T08:37:37.308107+00:00,2026-09-09T08:37:38.650542+00:00,2026-09-09T08:37:38.650542+00:00,https://eureka.patsnap.com/ai-search/sess_48b86dae364f4593?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1358d509f6c0572309c5eb9fffd785b1&from=invite-eureakplg-result&content=,,,,
12090,Chemical Industry Demand Divergence: Winners and Laggards Through 2030,chemical,used,2026-09-09T08:36:27.922386+00:00,2026-09-09T08:36:29.748985+00:00,2026-09-09T08:36:29.748985+00:00,https://eureka.patsnap.com/ai-search/sess_2b833c39b5ee4a68?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=8d2e85a1651a8604f09cd4f456b6a631&from=invite-eureakplg-result&content=,,,,
12091,"China Capacity, Regional Trade Policy, and Chemical Margin Pressure",chemical,used,2026-09-09T08:36:29.750833+00:00,2026-09-09T08:36:31.351947+00:00,2026-09-09T08:36:31.351947+00:00,https://eureka.patsnap.com/ai-search/sess_7502e0e061824027?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=21cf1046314f577d01a0a3f43c3eee1a&from=invite-eureakplg-result&content=,,,,
12092,"Specialty Chemicals Growth Pockets in AI, Health, Energy, and Mobility",chemical,used,2026-09-09T08:36:31.353077+00:00,2026-09-09T08:36:33.008334+00:00,2026-09-09T08:36:33.008334+00:00,https://eureka.patsnap.com/ai-search/sess_72e96a6a12d14b9d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=e99403c30d22f79273cd63b4b96fa23b&from=invite-eureakplg-result&content=,,,,
12093,Circular Plastics and EPR: The Next Strategic Test for Chemical Producers,chemical,used,2026-09-09T08:36:33.011127+00:00,2026-09-09T08:36:34.804572+00:00,2026-09-09T08:36:34.804572+00:00,https://eureka.patsnap.com/ai-search/sess_c9183207b83d49a8?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3a8a43c9151aa73a261bcc995540d2bb&from=invite-eureakplg-result&content=,,,,
12094,Feedstock Volatility and Regional Advantage in Chemicals,chemical,used,2026-09-09T08:36:34.807096+00:00,2026-09-09T08:36:37.189897+00:00,2026-09-09T08:36:37.189897+00:00,https://eureka.patsnap.com/ai-search/sess_4390b42d45e047ad?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=da4d4d8376ee3264653dc76945dbd22f&from=invite-eureakplg-result&content=,,,,
12095,"Low-Carbon Chemicals: Customer Premiums, Certification, and Scale",chemical,used,2026-09-09T08:36:37.191795+00:00,2026-09-09T08:36:38.603138+00:00,2026-09-09T08:36:38.603138+00:00,https://eureka.patsnap.com/ai-search/sess_42ddeb0b6d484594?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=6826314ccb8167c4e7d71d407d310dad&from=invite-eureakplg-result&content=,,,,
12096,Safer Chemistry and Regulatory Substitution as Innovation Drivers,chemical,used,2026-09-09T08:36:38.605044+00:00,2026-09-09T08:36:39.971240+00:00,2026-09-09T08:36:39.971240+00:00,https://eureka.patsnap.com/ai-search/sess_fee41fba6b8b4ff8?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=2de4053551a708159e8476ce64e918f7&from=invite-eureakplg-result&content=,,,,
12097,"Chemical Plant Reliability, Water, and Community License to Operate",chemical,used,2026-09-09T08:36:39.973264+00:00,2026-09-09T08:36:41.586775+00:00,2026-09-09T08:36:41.586775+00:00,https://eureka.patsnap.com/ai-search/sess_361f93fc0ff24994?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=52c79011cbb8450cf190ecd1973632a4&from=invite-eureakplg-result&content=,,,,
12098,Portfolio Pruning and M&A in a More Selective Chemical Market,chemical,used,2026-09-09T08:36:41.587658+00:00,2026-09-09T08:36:42.935560+00:00,2026-09-09T08:36:42.935560+00:00,https://eureka.patsnap.com/ai-search/sess_f7ce42785de54ca8?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=626957ea892d85929cafaf2a665ae62b&from=invite-eureakplg-result&content=,,,,
12099,AI Productivity in Chemicals: From Lab Hype to Operating Margin,chemical,used,2026-09-09T08:36:42.937183+00:00,2026-09-09T08:36:44.344479+00:00,2026-09-09T08:36:44.344479+00:00,https://eureka.patsnap.com/ai-search/sess_c1eccc176d3b434f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=907947687ffbf7fe350c9dcba9c79faa&from=invite-eureakplg-result&content=,,,,
12100,K-Shaped Construction Outlook: Where Demand Diverges Through 2027,construction,used,2026-09-09T08:36:44.346829+00:00,2026-09-09T08:36:45.690146+00:00,2026-09-09T08:36:45.690146+00:00,https://eureka.patsnap.com/ai-search/sess_18b74a0b029f4530?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=ced82ce6e46c8bd72983ee6256e742a0&from=invite-eureakplg-result&content=,,,,
12101,"Data Centers, Healthcare, and Institutional Work as Construction Bright Spots",construction,used,2026-09-09T08:36:45.692009+00:00,2026-09-09T08:36:47.886763+00:00,2026-09-09T08:36:47.886763+00:00,https://eureka.patsnap.com/ai-search/sess_e86f75cbd8bd47d2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1fde4e5177a987940ed9d3d6779f3ba9&from=invite-eureakplg-result&content=,,,,
12102,"Interest Rates, Project Finance, and Backlog Conversion Risk",construction,used,2026-09-09T08:36:47.888891+00:00,2026-09-09T08:36:49.279485+00:00,2026-09-09T08:36:49.279485+00:00,https://eureka.patsnap.com/ai-search/sess_5a8f8eb0968f4157?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d22b86600906919df5a0ad4017ea9c09&from=invite-eureakplg-result&content=,,,,
12103,"Retrofit, Renovation, and Adaptive Reuse as Long-Cycle Growth Markets",construction,used,2026-09-09T08:36:49.281620+00:00,2026-09-09T08:36:51.128267+00:00,2026-09-09T08:36:51.128267+00:00,https://eureka.patsnap.com/ai-search/sess_561c433a5020486f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=9aa81799dd76bce7e7c85fcafef2a651&from=invite-eureakplg-result&content=,,,,
12104,Modular and Offsite Construction After the Productivity Reality Check,construction,used,2026-09-09T08:36:51.130856+00:00,2026-09-09T08:36:52.558480+00:00,2026-09-09T08:36:52.558480+00:00,https://eureka.patsnap.com/ai-search/sess_e9dbd4185cfb4538?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=b5efa2b53935d9cf6ad4bb13412efce4&from=invite-eureakplg-result&content=,,,,
12105,Low-Carbon Building Procurement and the Materials Strategy Shift,construction,used,2026-09-09T08:36:52.560526+00:00,2026-09-09T08:36:54.098323+00:00,2026-09-09T08:36:54.098323+00:00,https://eureka.patsnap.com/ai-search/sess_57c0cc696df84b31?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=21727887b4cdc31b84e8ccbc0073d143&from=invite-eureakplg-result&content=,,,,
12106,"Climate Resilience Construction: Flood, Heat, Grid, and Insurance Drivers",construction,used,2026-09-09T08:36:54.100580+00:00,2026-09-09T08:36:55.436041+00:00,2026-09-09T08:36:55.436041+00:00,https://eureka.patsnap.com/ai-search/sess_56ebb81dd62a465d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=bc4a931d03805972ee2b0800202a69a1&from=invite-eureakplg-result&content=,,,,
12107,Labor Shortages and the Construction Productivity Gap,construction,used,2026-09-09T08:36:55.438219+00:00,2026-09-09T08:36:56.783313+00:00,2026-09-09T08:36:56.783313+00:00,https://eureka.patsnap.com/ai-search/sess_0484310b821645dd?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=18855318c084062aafc0ac4086dac5f2&from=invite-eureakplg-result&content=,,,,
12108,AI-Ready Architecture and Construction Firms: Operating Model Implications,construction,used,2026-09-09T08:36:56.784319+00:00,2026-09-09T08:36:59.319553+00:00,2026-09-09T08:36:59.319553+00:00,https://eureka.patsnap.com/ai-search/sess_9e4045099f8d4380?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=7e48b6fca85ce7a5fa3d33a315985b83&from=invite-eureakplg-result&content=,,,,
12109,Manufacturing Construction After the Mega-Project Wave,construction,used,2026-09-09T08:36:59.321968+00:00,2026-09-09T08:37:00.859502+00:00,2026-09-09T08:37:00.859502+00:00,https://eureka.patsnap.com/ai-search/sess_7eea569fd3dc4cd2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=1ee35822e45209bff1d8a0dc7f8f03f8&from=invite-eureakplg-result&content=,,,,
12110,AI Investment Discipline: From Experimentation to Measurable Business Outcomes,other,used,2026-09-09T08:39:03.565854+00:00,2026-09-09T08:39:06.010020+00:00,2026-09-09T08:39:06.010020+00:00,https://eureka.patsnap.com/ai-search/sess_af20c4467da745ca?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3f040c6513b34dbf51531498f42b315c&from=invite-eureakplg-result&content=,,,,
12111,Geopatriation and Regionalization as Cross-Industry Strategy,other,used,2026-09-09T08:39:06.013648+00:00,2026-09-09T08:39:07.454252+00:00,2026-09-09T08:39:07.454252+00:00,https://eureka.patsnap.com/ai-search/sess_c316edd6589d40d0?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=e25c4468e1e681ccacfa8dfb2264b7da&from=invite-eureakplg-result&content=,,,,
12112,Multiagent Systems and the Next Enterprise Operating Model,other,used,2026-09-09T08:39:07.455845+00:00,2026-09-09T08:39:08.809690+00:00,2026-09-09T08:39:08.809690+00:00,https://eureka.patsnap.com/ai-search/sess_6852db3362874043?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5c7e5fd0def6f610251d266620f6b575&from=invite-eureakplg-result&content=,,,,
12113,"AI Security, Digital Provenance, and Trust in Automated Workflows",other,used,2026-09-09T08:39:08.811043+00:00,2026-09-09T08:39:10.196144+00:00,2026-09-09T08:39:10.196144+00:00,https://eureka.patsnap.com/ai-search/sess_9740a3b573294285?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=2990b6f2a5dc95d9a34632158ff90438&from=invite-eureakplg-result&content=,,,,
12114,From Global Efficiency to Resilience Premiums in Supply Chains,other,used,2026-09-09T08:39:10.197481+00:00,2026-09-09T08:39:11.555050+00:00,2026-09-09T08:39:11.555050+00:00,https://eureka.patsnap.com/ai-search/sess_36a6fc6f3b5d46c6?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=cd88c6c7408dddc28544ddd424e05588&from=invite-eureakplg-result&content=,,,,
12115,"Workforce Transformation Under AI, Automation, and Skills Scarcity",other,used,2026-09-09T08:39:11.556650+00:00,2026-09-09T08:39:13.352592+00:00,2026-09-09T08:39:13.352592+00:00,https://eureka.patsnap.com/ai-search/sess_a37617d3a4ad40fb?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=74905b99fae234c19bed3b9acea6d140&from=invite-eureakplg-result&content=,,,,
12116,"Sustainability Reporting Becomes Strategy, Not Compliance",other,used,2026-09-09T08:39:13.355557+00:00,2026-09-09T08:39:14.751328+00:00,2026-09-09T08:39:14.751328+00:00,https://eureka.patsnap.com/ai-search/sess_2bcddb24bbd84be1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=e30cc007c536067159290c8020543e2a&from=invite-eureakplg-result&content=,,,,
12117,Customer Trust in an AI-Native Market,other,used,2026-09-09T08:39:14.755059+00:00,2026-09-09T08:39:16.823485+00:00,2026-09-09T08:39:16.823485+00:00,https://eureka.patsnap.com/ai-search/sess_5f91cbd88b024b31?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5fac3087b605baf336a80ecb0b143a7a&from=invite-eureakplg-result&content=,,,,
12118,Platform Ecosystems and Data Monetization Across Traditional Industries,other,used,2026-09-09T08:39:16.825574+00:00,2026-09-09T08:39:18.586027+00:00,2026-09-09T08:39:18.586027+00:00,https://eureka.patsnap.com/ai-search/sess_0a693f989f754bcf?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=27b7f46344af59d27367a4acdbbf583b&from=invite-eureakplg-result&content=,,,,
12119,"Capital Allocation in a High-Uncertainty, High-Innovation Decade",other,used,2026-09-09T08:39:18.589364+00:00,2026-09-09T08:39:20.758704+00:00,2026-09-09T08:39:20.758704+00:00,https://eureka.patsnap.com/ai-search/sess_d20b58b07ef14a76?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=47b9ca1a54e7ea63647089153f292c8c&from=invite-eureakplg-result&content=,,,,
